"Year"	"Country"	"ProdCode"	"ProdName"	"Spls."	"Pos."	"Pos%"	"Vio."	"Vio%"	"ResScope."	"Res."
"2023"	"Turkey"	"02H01"	"Tapioca Starch Product "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"02J01"	"Malt, Barley "	1	1	100.00	0	0.00	805	1
"2023"	"Turkey"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	1	1	100.00	1	100.00	806	21
"2023"	"Turkey"	"20A14"	"Strawberries  (Berry) "	6	6	100.00	2	33.00	789	26
"2023"	"Turkey"	"20B18"	"Mulberry, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"20N01"	"Apple   (Core Fruit) "	1	1	100.00	0	0.00	783	1
"2023"	"Turkey"	"21G01"	"Apricot (Pit Fruit) "	2	2	100.00	0	0.00	806	1
"2023"	"Turkey"	"21G09"	"Olives (Pit Fruit) "	1	1	100.00	0	0.00	806	1
"2023"	"Turkey"	"21G10"	"Olives, Black,  (Pit Fruit) "	1	1	100.00	0	0.00	788	1
"2023"	"Turkey"	"21G14"	"Plum (Pit Fruit) "	1	0	0.00	0	0.00	788	0
"2023"	"Turkey"	"21H01"	"Apricot, Dried or Paste "	7	4	57.00	0	0.00	806	6
"2023"	"Turkey"	"21H05"	"Dates, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"21H15"	"Prunes (Dried Plums), Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"21T03"	"Fig, Dried or Paste "	12	2	17.00	1	8.30	811	4
"2023"	"Turkey"	"22G01"	"Pomegranate (Other Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"23F06"	"Filbert, Hazelnut, Topping "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"23K02"	"Sesame Seed (Edible) "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"23M01"	"Sesame Seed Paste (e.g., Tahina), Edible Seed Prod. "	1	0	0.00	0	0.00	752	0
"2023"	"Turkey"	"23R02"	"Sesame Seed (Edible) "	1	1	100.00	1	100.00	806	3
"2023"	"Turkey"	"23R25"	"Pomegrante Seed "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"24A06"	"Garbanzo Bean "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"24A70"	"Lentils "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"24B06"	"Garbanzo Bean, Dried or Paste "	1	1	100.00	0	0.00	806	2
"2023"	"Turkey"	"24B70"	"Lentils, Dried or Paste "	2	0	0.00	0	0.00	810	0
"2023"	"Turkey"	"24T05"	"Broccoli (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	788	0
"2023"	"Turkey"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"Turkey"	"26A09"	"Virgin Olive Oil, Crude "	3	1	33.00	1	33.00	805	2
"2023"	"Turkey"	"28A90"	"Oregano, Whole (Spice) "	1	1	100.00	0	0.00	805	1
"2023"	"Turkey"	"70Y99"	"Animal Feeds, N.E.C. "	1	0	0.00	0	0.00	805	0
"2023"	"Ukraine"	"20A07"	"Elderberries  (Berry) "	1	1	100.00	0	0.00	806	2
"2023"	"Ukraine"	"20S01"	"Apple, Core Fruit Juices or Concentrates "	1	0	0.00	0	0.00	805	0
"2023"	"Ukraine"	"26C15"	"Sunflower Oil, Single Ingredient "	1	0	0.00	0	0.00	788	0
"2023"	"United Arab Emirates"	"02D02"	"Rice, Plain (White or Polished) Processed (Packaged) "	3	2	67.00	2	67.00	811	7
"2023"	"United Arab Emirates"	"02E99"	"Wheat Flour, N.E.C. "	1	1	100.00	0	0.00	806	1
"2023"	"United Arab Emirates"	"20B10"	"Raisins,  Dried or Paste "	1	1	100.00	0	0.00	789	7
"2023"	"United Arab Emirates"	"21H03"	"Cherry, Dried or Paste "	1	0	0.00	0	0.00	788	0
"2023"	"United Arab Emirates"	"21H15"	"Prunes (Dried Plums), Dried or Paste "	1	0	0.00	0	0.00	788	0
"2023"	"United Arab Emirates"	"24B06"	"Garbanzo Bean, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"United Arab Emirates"	"24B20"	"Chana Dal, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"United Arab Emirates"	"26C12"	"Rapeseed/Canola Oil, Refined, Single Ingredient "	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"02A01"	"Corn, Whole Grain "	13	4	31.00	0	0.00	811	3
"2023"	"United States"	"02A03"	"Oats, Whole Grain "	9	6	67.00	0	0.00	810	2
"2023"	"United States"	"02A05"	"Rice, Cultivated, Whole Grain "	6	5	83.00	0	0.00	811	7
"2023"	"United States"	"02A06"	"Rice, Wild, Whole Grain "	1	1	100.00	0	0.00	806	3
"2023"	"United States"	"02A09"	"Wheat, Whole Grain "	12	7	58.00	0	0.00	811	10
"2023"	"United States"	"02A10"	"Soybeans, Whole Grain "	10	2	20.00	0	0.00	810	4
"2023"	"United States"	"02D01"	"Rice, Brown, Processed (Packaged) "	2	2	100.00	0	0.00	811	9
"2023"	"United States"	"02D02"	"Rice, Plain (White or Polished) Processed (Packaged) "	1	1	100.00	0	0.00	805	3
"2023"	"United States"	"02D03"	"Rice, Enriched Processed (Packaged) "	2	1	50.00	0	0.00	810	2
"2023"	"United States"	"02D08"	"Rice, Fragrant, Processed (Packaged) "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"02E06"	"Wheat Flour, Gluten "	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"02F99"	"Wheat, Milled Product, N.E.C. "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"09C09"	"Milk, Plain "	26	0	0.00	0	0.00	805	0
"2023"	"United States"	"09C10"	"Milk, Vitamin D "	4	0	0.00	0	0.00	805	0
"2023"	"United States"	"09H08"	"Fluid Milk Products, Skim, 1%, 2%, Whole and All Flavored and Modified (lactose reduced, ie) Grade A "	8	0	0.00	0	0.00	805	0
"2023"	"United States"	"15A01"	"Eggs, Chicken, In Shell "	30	8	27.00	0	0.00	806	2
"2023"	"United States"	"16A16"	"Flounder (Arrowtooth, Dab, Fluke) "	4	0	0.00	0	0.00	805	0
"2023"	"United States"	"16A26"	"Perch, Fresh Water (Yellow, Lake) "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"16A37"	"Snapper (Red, Gray, Malabar, etc.) "	2	0	0.00	0	0.00	805	0
"2023"	"United States"	"16A44"	"Trout (Rainbow, Brook, Brown, Char, Steelhead, Etc.) "	2	0	0.00	0	0.00	805	0
"2023"	"United States"	"16E02"	"Clams "	3	0	0.00	0	0.00	788	0
"2023"	"United States"	"16E03"	"Oysters "	2	0	0.00	0	0.00	805	0
"2023"	"United States"	"16E04"	"Mussels "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"16J02"	"Crayfish (Crawfish), Fresh Water "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"17A02"	"Buffalo Meat (Bison) "	6	0	0.00	0	0.00	783	0
"2023"	"United States"	"17A08"	"Venison "	5	0	0.00	0	0.00	783	0
"2023"	"United States"	"20A01"	"Blackberries (Berry) "	11	9	82.00	1	9.10	811	30
"2023"	"United States"	"20A02"	"Blueberries  (Berry) "	11	7	64.00	1	9.10	811	24
"2023"	"United States"	"20A04"	"Cranberries   (Berry) "	7	3	43.00	0	0.00	811	2
"2023"	"United States"	"20A09"	"Grapes        (Berry) "	11	11	100.00	0	0.00	811	38
"2023"	"United States"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	8	8	100.00	0	0.00	811	26
"2023"	"United States"	"20A12"	"Raspberries, Black  (Berry) "	1	1	100.00	0	0.00	806	7
"2023"	"United States"	"20A13"	"Raspberries, Red  (Berry) "	5	5	100.00	1	20.00	811	20
"2023"	"United States"	"20A14"	"Strawberries  (Berry) "	15	15	100.00	1	6.70	811	40
"2023"	"United States"	"20B10"	"Raisins,  Dried or Paste "	3	3	100.00	0	0.00	789	19
"2023"	"United States"	"20G02"	"Grapefruit  (Citrus) "	7	7	100.00	0	0.00	811	15
"2023"	"United States"	"20G04"	"Lemon       (Citrus) "	7	7	100.00	0	0.00	811	15
"2023"	"United States"	"20G06"	"Orange      (Citrus) "	10	10	100.00	0	0.00	811	26
"2023"	"United States"	"20G11"	"Clementine       (Citrus) "	3	3	100.00	0	0.00	789	5
"2023"	"United States"	"20N01"	"Apple   (Core Fruit) "	13	13	100.00	0	0.00	811	38
"2023"	"United States"	"20N03"	"Pear        (Core Fruit) "	15	14	93.00	0	0.00	811	28
"2023"	"United States"	"21G01"	"Apricot (Pit Fruit) "	4	4	100.00	0	0.00	789	14
"2023"	"United States"	"21G02"	"Avocado (Pit Fruit) "	14	4	29.00	0	0.00	810	4
"2023"	"United States"	"21G03"	"Cherry Fruit  (Pit Fruit) "	14	14	100.00	0	0.00	811	35
"2023"	"United States"	"21G05"	"Dates (Pit Fruit),  (Pit Fruit) "	4	0	0.00	0	0.00	810	0
"2023"	"United States"	"21G07"	"Nectarine (Pit Fruit) "	8	8	100.00	0	0.00	811	29
"2023"	"United States"	"21G10"	"Olives, Black,  (Pit Fruit) "	4	0	0.00	0	0.00	805	0
"2023"	"United States"	"21G11"	"Olives, Green,  (Pit Fruit) "	1	0	0.00	0	0.00	783	0
"2023"	"United States"	"21G13"	"Peach (Pit Fruit) "	16	16	100.00	0	0.00	811	40
"2023"	"United States"	"21G14"	"Plum (Pit Fruit) "	12	11	92.00	0	0.00	811	8
"2023"	"United States"	"21H05"	"Dates, Dried or Paste "	3	1	33.00	0	0.00	788	1
"2023"	"United States"	"21H15"	"Prunes (Dried Plums), Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"21S03"	"Fig (Subtropical and Tropical Fruit) "	2	0	0.00	0	0.00	805	0
"2023"	"United States"	"21S05"	"Mango (Subtropical and Tropical Fruit) "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"21S06"	"Papaya (Papaw)  (Subtropical and Tropical Fruit) "	4	4	100.00	0	0.00	789	2
"2023"	"United States"	"21S07"	"Pineapple (Subtropical and Tropical Fruit) "	2	2	100.00	0	0.00	789	2
"2023"	"United States"	"21T03"	"Fig, Dried or Paste "	1	1	100.00	0	0.00	788	1
"2023"	"United States"	"22A01"	"Cantaloupe (Vine Fruit) "	9	7	78.00	0	0.00	811	16
"2023"	"United States"	"22A03"	"Honeydew Melon (Vine Fruit) "	8	5	63.00	0	0.00	811	8
"2023"	"United States"	"22A04"	"Watermelon (Vine Fruit) "	6	5	83.00	0	0.00	811	6
"2023"	"United States"	"22G01"	"Pomegranate (Other Fruit) "	4	4	100.00	0	0.00	811	5
"2023"	"United States"	"23A07"	"Peanut, In Shell "	6	3	50.00	0	0.00	810	5
"2023"	"United States"	"23A08"	"Pecan, In Shell "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"23A11"	"Pistachio, In Shell "	4	4	100.00	0	0.00	810	7
"2023"	"United States"	"23B01"	"Almond, Shelled "	10	5	50.00	0	0.00	789	5
"2023"	"United States"	"23B07"	"Peanut, Shelled "	1	1	100.00	0	0.00	789	5
"2023"	"United States"	"23B08"	"Pecan, Shelled "	4	0	0.00	0	0.00	810	0
"2023"	"United States"	"23B11"	"Pistachio, Shelled "	2	2	100.00	0	0.00	810	1
"2023"	"United States"	"23K02"	"Sesame Seed (Edible) "	3	2	67.00	2	67.00	806	2
"2023"	"United States"	"23K09"	"Quinoa, Seed (Edible)"	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"24A06"	"Garbanzo Bean "	9	5	56.00	1	11.00	811	4
"2023"	"United States"	"24A09"	"Mung Bean "	2	2	100.00	1	50.00	805	2
"2023"	"United States"	"24A11"	"Pinto Bean "	10	4	40.00	0	0.00	810	3
"2023"	"United States"	"24A14"	"Stringbeans "	10	5	50.00	1	10.00	806	14
"2023"	"United States"	"24A16"	"Black Beans "	12	6	50.00	0	0.00	811	4
"2023"	"United States"	"24A50"	"Blackeye Peas "	4	2	50.00	0	0.00	811	2
"2023"	"United States"	"24A51"	"Peas "	3	1	33.00	0	0.00	811	1
"2023"	"United States"	"24A60"	"Corn, (Vegetable) "	15	1	6.70	0	0.00	810	1
"2023"	"United States"	"24A70"	"Lentils "	10	8	80.00	1	10.00	811	6
"2023"	"United States"	"24A82"	"Snow Peas "	5	3	60.00	1	20.00	811	6
"2023"	"United States"	"24A84"	"Sugar Snap Peas "	17	8	47.00	1	5.90	811	11
"2023"	"United States"	"24B06"	"Garbanzo Bean, Dried or Paste "	3	2	67.00	0	0.00	810	1
"2023"	"United States"	"24B11"	"Pinto Bean, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"24B16"	"Black Bean, Dried or Paste "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"24B50"	"Blackeye Peas, Dried or Paste "	5	4	80.00	1	20.00	811	14
"2023"	"United States"	"24B51"	"Pea, Dried or Paste "	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"24B70"	"Lentils, Dried or Paste "	4	4	100.00	1	25.00	811	6
"2023"	"United States"	"24E09"	"Mung Bean, Bean and Pea Sprouts "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"24F01"	"Egg Plant  (Fruit Used as Vegetable) "	7	7	100.00	0	0.00	806	11
"2023"	"United States"	"24F02"	"Okra  (Fruit Used as Vegetable) "	10	8	80.00	3	30.00	811	19
"2023"	"United States"	"24F06"	"Squash, Summer (Fruit Used as Vegetable) "	12	6	50.00	0	0.00	811	8
"2023"	"United States"	"24F07"	"Pepper, Sweet (Fruit Used as Vegetable) "	11	9	82.00	0	0.00	811	27
"2023"	"United States"	"24F08"	"Pepper, Hot, N.E.C. (Fruit Used as Vegetable) "	9	8	89.00	0	0.00	806	21
"2023"	"United States"	"24F12"	"Jalapeno Pepper, Hot  (Fruit Used as Vegetable) "	3	2	67.00	0	0.00	811	9
"2023"	"United States"	"24F20"	"Cucumbers (Fruit Used as Vegetable) "	14	12	86.00	0	0.00	811	20
"2023"	"United States"	"24F50"	"Tomatoes (Fruit Used as Vegetable) "	15	12	80.00	0	0.00	811	25
"2023"	"United States"	"24F51"	"Husk Tomato (Tomatillo) (Fruit Used as Vegetable) "	2	1	50.00	0	0.00	810	3
"2023"	"United States"	"24T01"	"Artichoke (Leaf  AND  Stem Vegetable) "	17	12	71.00	0	0.00	811	18
"2023"	"United States"	"24T02"	"Asparagus (Leaf  AND  Stem Vegetable) "	6	1	17.00	0	0.00	810	1
"2023"	"United States"	"24T05"	"Broccoli (Leaf  AND  Stem Vegetable) "	37	19	51.00	0	0.00	811	7
"2023"	"United States"	"24T07"	"Brussels Sprouts (Leaf  AND  Stem Vegetable) "	16	14	88.00	0	0.00	811	26
"2023"	"United States"	"24T08"	"Cabbage (Leaf  AND  Stem Vegetable) "	14	5	36.00	0	0.00	811	7
"2023"	"United States"	"24T10"	"Cauliflower (Leaf  AND  Stem Vegetable) "	13	2	15.00	0	0.00	811	5
"2023"	"United States"	"24T11"	"Celery (Leaf  AND  Stem Vegetable) "	12	9	75.00	0	0.00	811	21
"2023"	"United States"	"24T12"	"Chinese Cabbage, Celery Cabbage (Leaf  AND  Stem Vegetable) "	4	3	75.00	0	0.00	789	8
"2023"	"United States"	"24T13"	"Collard (Leaf  AND  Stem Vegetable) "	14	13	93.00	3	21.00	811	38
"2023"	"United States"	"24T18"	"Kale (Leaf  AND  Stem Vegetable) "	13	11	85.00	3	23.00	811	31
"2023"	"United States"	"24T20"	"Mustard Greens (Leaf  AND  Stem Vegetable) "	11	11	100.00	0	0.00	811	33
"2023"	"United States"	"24T25"	"Spinach (Leaf  AND  Stem Vegetable) "	14	14	100.00	0	0.00	811	29
"2023"	"United States"	"24T26"	"Swiss Chard (Leaf  AND  Stem Vegetable) "	11	10	91.00	2	18.00	811	25
"2023"	"United States"	"24T27"	"Turnip Greens (Leaf  AND  Stem Vegetable) "	10	9	90.00	0	0.00	811	17
"2023"	"United States"	"24T30"	"Endive (Cichorium endivia) (Leaf  AND  Stem Vegetable) "	7	5	71.00	0	0.00	811	10
"2023"	"United States"	"24T31"	"Lettuce, Head (e.g. Iceberg) (Leaf  AND  Stem Vegetable) "	16	7	44.00	0	0.00	811	9
"2023"	"United States"	"24T32"	"Lettuce, Loose-Leaf (e.g., Romaine) (Leaf  AND  Stem Vegetable) "	17	15	88.00	0	0.00	811	28
"2023"	"United States"	"24T33"	"Bok Choy (Leaf  AND  Stem Vegetable) "	10	10	100.00	1	10.00	811	27
"2023"	"United States"	"24T46"	"Cilantro (Leaf  AND  Stem Vegetable) "	8	8	100.00	1	13.00	811	17
"2023"	"United States"	"24T60"	"Red Cabbage (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"25J01"	"Carrot (Root  AND  Tuber Vegetable) "	16	13	81.00	0	0.00	811	13
"2023"	"United States"	"25J03"	"Leek (a Type of Onion)  (Root  AND  Tuber Vegetable) "	1	1	100.00	0	0.00	788	3
"2023"	"United States"	"25J04"	"Scallions, Green Onions  (Root  AND  Tuber Vegetable) "	1	1	100.00	1	100.00	805	1
"2023"	"United States"	"25J06"	"Potato (Root  AND  Tuber Vegetable) "	12	10	83.00	0	0.00	811	11
"2023"	"United States"	"25J07"	"Radish (Root  AND  Tuber Vegetable) "	10	6	60.00	0	0.00	811	8
"2023"	"United States"	"25J08"	"Red Beet (Root  AND  Tuber Vegetable) "	10	2	20.00	0	0.00	810	3
"2023"	"United States"	"25J12"	"Sweet Potato (Root  AND  Tuber Vegetable) "	8	7	88.00	0	0.00	811	7
"2023"	"United States"	"25J13"	"Sugar Beet (Root  AND  Tuber Vegetable) "	3	3	100.00	0	0.00	805	5
"2023"	"United States"	"25J21"	"Garlic Bulb  (Root  AND  Tuber Vegetable) "	10	1	10.00	0	0.00	811	2
"2023"	"United States"	"25J24"	"Ginger Root (Root  AND  Tuber Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	12	1	8.30	0	0.00	810	1
"2023"	"United States"	"25P01"	"Mushroom, Common (Agaricus Bisporus), Whole (Button)  (Fungi) "	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"25P04"	"Mushroom, Shiitake , Whole (Button)  (Fungi) "	4	0	0.00	0	0.00	788	0
"2023"	"United States"	"25P13"	"Matsutake Mushrooms, Whole (Button) (Fungi) "	1	1	100.00	0	0.00	806	2
"2023"	"United States"	"25P99"	"Mushrooms and Other Fungi Products, Whole (button), N.E.C. "	3	1	33.00	0	0.00	811	2
"2023"	"United States"	"25Q01"	"Mushroom, Common (Agaricus Bisporus), Pieces and Stems, Sliced "	5	4	80.00	0	0.00	806	3
"2023"	"United States"	"26A08"	"Soybean Oil, Crude "	4	0	0.00	0	0.00	810	0
"2023"	"United States"	"26A09"	"Virgin Olive Oil, Crude "	1	0	0.00	0	0.00	783	0
"2023"	"United States"	"26C04"	"Olive Oil, Refined, Single Ingredient "	3	0	0.00	0	0.00	810	0
"2023"	"United States"	"26C08"	"Soybean Oil, Refined, Single Ingredient "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"28A11"	"Garlic, Whole (Spice) "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"36C04"	"Honey "	16	4	25.00	0	0.00	784	2
"2023"	"United States"	"54B99"	"Mineral N.E.C. "	1	0	0.00	0	0.00	783	0
"2023"	"United States"	"70A02"	"Corn Ground Grains Animal "	11	8	73.00	1	9.10	811	10
"2023"	"United States"	"70A07"	"Wheat Ground Grains Animal "	1	1	100.00	0	0.00	805	2
"2023"	"United States"	"70A08"	"Mixed Grains, Feeds Ground Grains Animal "	2	2	100.00	0	0.00	806	10
"2023"	"United States"	"70A09"	"Soybeans, Soybean Meal Ground Grains Animal "	4	0	0.00	0	0.00	805	0
"2023"	"United States"	"70A99"	"Ground Grains Animal N.E.C. "	2	1	50.00	0	0.00	806	7
"2023"	"United States"	"70D01"	"Barley, Whole Grains Animal "	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"70D02"	"Corn, Whole Grains Animal "	55	22	40.00	2	3.60	811	14
"2023"	"United States"	"70D03"	"Oats, Whole Grains Animal "	4	1	25.00	0	0.00	805	1
"2023"	"United States"	"70D05"	"Rye, Whole Grains Animal "	1	0	0.00	0	0.00	788	0
"2023"	"United States"	"70D06"	"Sorghums, Whole Grains Animal "	1	0	0.00	0	0.00	806	0
"2023"	"United States"	"70D07"	"Wheat, Whole Grains Animal "	1	1	100.00	0	0.00	789	2
"2023"	"United States"	"70D09"	"Soybeans, Whole Grains Animal "	7	3	43.00	0	0.00	811	4
"2023"	"United States"	"70F03"	"Niger Seed (Animal Food, Edible Seeds Oilseed)"	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"70G01"	"Peas (Animal Food, Edible Seeds-Legumes)"	1	0	0.00	0	0.00	805	0
"2023"	"United States"	"70G02"	"Lentils (Animal Food, Edible Seeds-Legumes)"	1	1	100.00	0	0.00	805	1
"2023"	"United States"	"70I01"	"Potato Products Dried (Animal Food, Tuber Vegetables-Dried)"	1	1	100.00	0	0.00	806	4
"2023"	"United States"	"70I03"	"CARROTS DRIED (ANIMAL FOOD, TUBER VEGETABLES DRIED)"	1	1	100.00	0	0.00	806	5
"2023"	"United States"	"70I04"	"Beets Dried (Animal Food, Tuber Vegetables Dried)"	2	2	100.00	0	0.00	806	6
"2023"	"United States"	"70M01"	"Cattle Mixed Feed Ration "	1	1	100.00	0	0.00	806	8
"2023"	"United States"	"70Y99"	"Animal Feeds, N.E.C. "	1	1	100.00	0	0.00	789	3
"2023"	"United States"	"71I01"	"Rice Hull "	1	1	100.00	0	0.00	806	15
"2023"	"United States"	"72E99"	"Other Pet Food, N.E.C. "	1	1	100.00	0	0.00	789	3
"2023"	"United States*"	"02A08"	"Sorghum (Milo), Whole Grain "	1	0	0.00	0	0.00	788	0
"2023"	"United States*"	"02D01"	"Rice, Brown, Processed (Packaged) "	1	1	100.00	0	0.00	789	2
"2023"	"United States*"	"20A10"	"Raisins (Dried Grapes)  (Berry) "	2	2	100.00	0	0.00	811	17
"2023"	"United States*"	"20A14"	"Strawberries  (Berry) "	1	1	100.00	0	0.00	806	13
"2023"	"United States*"	"20B04"	"Cranberries, Dried or Paste "	1	0	0.00	0	0.00	788	0
"2023"	"United States*"	"20N01"	"Apple   (Core Fruit) "	1	1	100.00	0	0.00	806	3
"2023"	"United States*"	"21S11"	"Kiwi Fruit (Subtropical and Tropical Fruit) "	1	1	100.00	0	0.00	789	1
"2023"	"United States*"	"23A08"	"Pecan, In Shell "	1	0	0.00	0	0.00	788	0
"2023"	"United States*"	"23B01"	"Almond, Shelled "	1	1	100.00	0	0.00	805	1
"2023"	"United States*"	"23B08"	"Pecan, Shelled "	1	0	0.00	0	0.00	788	0
"2023"	"United States*"	"23B11"	"Pistachio, Shelled "	1	1	100.00	0	0.00	788	2
"2023"	"United States*"	"23B12"	"Walnuts, Black, English or Persian, Shelled "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24A11"	"Pinto Bean "	1	0	0.00	0	0.00	788	0
"2023"	"United States*"	"24A50"	"Blackeye Peas "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24A51"	"Peas "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24A70"	"Lentils "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24A82"	"Snow Peas "	1	1	100.00	1	100.00	789	10
"2023"	"United States*"	"24B16"	"Black Bean, Dried or Paste "	1	1	100.00	0	0.00	788	1
"2023"	"United States*"	"24F01"	"Egg Plant  (Fruit Used as Vegetable) "	2	0	0.00	0	0.00	810	0
"2023"	"United States*"	"24F07"	"Pepper, Sweet (Fruit Used as Vegetable) "	1	1	100.00	0	0.00	806	13
"2023"	"United States*"	"24F20"	"Cucumbers (Fruit Used as Vegetable) "	2	2	100.00	0	0.00	806	4
"2023"	"United States*"	"24T02"	"Asparagus (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24T07"	"Brussels Sprouts (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	789	3
"2023"	"United States*"	"24T10"	"Cauliflower (Leaf  AND  Stem Vegetable) "	1	0	0.00	0	0.00	805	0
"2023"	"United States*"	"24T31"	"Lettuce, Head (e.g. Iceberg) (Leaf  AND  Stem Vegetable) "	1	1	100.00	0	0.00	789	14
"2023"	"United States*"	"25J06"	"Potato (Root  AND  Tuber Vegetable) "	4	4	100.00	0	0.00	789	6
"2023"	"United States*"	"25J25"	"Onion Bulb (Yellow, White, Red, Etc.) (Root  AND  Tuber Vegetable) "	1	1	100.00	0	0.00	805	1
"2023"	"United States*"	"25J37"	"Yams (Root  AND  Tuber Vegetable) "	1	1	100.00	0	0.00	806	2
"2023"	"United States*"	"54Y17"	"Vegetable Protein Powder (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.) "	1	0	0.00	0	0.00	805	0
"2023"	"Uruguay"	"20G06"	"Orange      (Citrus) "	3	3	100.00	0	0.00	806	8
"2023"	"Uruguay"	"20G11"	"Clementine       (Citrus) "	2	2	100.00	1	50.00	806	7
"2023"	"Uzbekistan"	"20B10"	"Raisins,  Dried or Paste "	1	1	100.00	0	0.00	806	2
"2023"	"Uzbekistan"	"24A09"	"Mung Bean "	1	0	0.00	0	0.00	788	0
"2023"	"Vietnam"	"02D02"	"Rice, Plain (White or Polished) Processed (Packaged) "	3	1	33.00	0	0.00	789	1
"2023"	"Vietnam"	"02D08"	"Rice, Fragrant, Processed (Packaged) "	1	1	100.00	0	0.00	789	6
"2023"	"Vietnam"	"02D10"	"Rice, Glutinous, Processed (Packaged) "	1	1	100.00	0	0.00	789	4
"2023"	"Vietnam"	"16A01"	"Anchovy "	1	1	100.00	1	100.00	805	2
"2023"	"Vietnam"	"16A45"	"Tuna (Albacore, Yellowfin, Bluefin, Skipjack, Etc.) "	2	0	0.00	0	0.00	788	0
"2023"	"Vietnam"	"16A85"	"Barramundi "	1	0	0.00	0	0.00	805	0
"2023"	"Vietnam"	"16A99"	"Fish, N.E.C. "	1	0	0.00	0	0.00	805	0
"2023"	"Vietnam"	"16X21"	"Shrimp and prawns, Aquaculture Harvested Fishery/Seafood Products "	7	2	29.00	0	0.00	805	3
"2023"	"Vietnam"	"20G05"	"Lime        (Citrus) "	1	0	0.00	0	0.00	805	0
"2023"	"Vietnam"	"21R38"	"Dragon Fruit, Subtropical and Tropical Fruit, Purees "	1	0	0.00	0	0.00	788	0
"2023"	"Vietnam"	"21S05"	"Mango (Subtropical and Tropical Fruit) "	2	1	50.00	1	50.00	811	7
"2023"	"Vietnam"	"21S21"	"Durian, Durion (Subtropical and Tropical Fruit) "	1	1	100.00	1	100.00	806	2
"2023"	"Vietnam"	"21T06"	"Papaya, Dried or Paste "	1	1	100.00	1	100.00	789	3
"2023"	"Vietnam"	"21T07"	"Pineapple, Dried or Paste "	1	1	100.00	1	100.00	788	1
"2023"	"Vietnam"	"21T38"	"Dragon Fruit, Subtropical and Tropical Fruit, Dried or Paste "	2	2	100.00	1	50.00	789	5
"2023"	"Vietnam"	"23A03"	"Cashew, In Shell "	1	1	100.00	0	0.00	805	1
"2023"	"Vietnam"	"23B03"	"Cashew, Shelled "	27	9	33.00	4	15.00	811	6
"2023"	"Vietnam"	"23B11"	"Pistachio, Shelled "	1	1	100.00	0	0.00	788	1
"2023"	"Vietnam"	"24A60"	"Corn, (Vegetable) "	3	0	0.00	0	0.00	810	0
